,type,lon,lat,geometry
3744,kgarden,47.7944709,42.3384733,POINT (47.7944709 42.3384733)
3745,hospital,47.3932963,42.3578736,POINT (47.3932963 42.3578736)
3746,food,47.4123385,42.9705818,POINT (47.4123385 42.9705818)
3747,food,42.4423404,43.7036054,POINT (42.4423404 43.7036054)
3748,school,47.8872604,41.3737809,POINT (47.8872604 41.3737809)
3749,food,42.8063956,43.2186898,POINT (42.8063956 43.2186898)
3750,food,42.8060657,43.2185197,POINT (42.8060657 43.2185197)
3751,food,42.8060898,43.2182089,POINT (42.8060898 43.2182089)
3752,food,44.6784501,43.0213009,POINT (44.6784501 43.0213009)
3753,food,44.6807326,43.0242197,POINT (44.6807326 43.0242197)
3754,food,44.6760535,43.0299187,POINT (44.6760535 43.0299187)
3755,food,42.6569295,43.2289567,POINT (42.6569295 43.2289567)
3756,food,43.642031,43.5026179,POINT (43.642031 43.5026179)
3757,food,43.0679016,44.0361862,POINT (43.0679016 44.0361862)
3758,bank,41.9520585,45.9494925,POINT (41.9520585 45.9494925)
3759,food,47.5482614,42.9622714,POINT (47.5482614 42.9622714)
3760,kgarden,46.5644261,43.0766866,POINT (46.5644261 43.0766866)
3761,office,44.4633217,44.0463126,POINT (44.4633217 44.0463126)
3762,food,43.5842941,43.4726999,POINT (43.5842941 43.4726999)
3763,hospital,47.8689631,42.5679348,POINT (47.8689631 42.5679348)
3764,food,46.8431786,43.1288811,POINT (46.8431786 43.1288811)
3765,food,47.620031,42.9095011,POINT (47.620031 42.9095011)
3766,food,47.6112678,42.91384,POINT (47.6112678 42.91384)
3767,food,47.6069377,42.9159831,POINT (47.6069377 42.9159831)
3768,food,47.6040725,42.9264911,POINT (47.6040725 42.9264911)
3769,food,42.8632427,44.0391012,POINT (42.8632427 44.0391012)
3770,food,43.0689143,44.0450157,POINT (43.0689143 44.0450157)
3771,bank,42.5058889,45.1197737,POINT (42.5058889 45.1197737)
3772,atm,42.5059694,45.1198751,POINT (42.5059694 45.1198751)
3773,office,43.1767934,44.0538619,POINT (43.1767934 44.0538619)
3774,food,42.0065126,45.064077,POINT (42.0065126 45.064077)
3775,office,41.9505827,45.0375143,POINT (41.9505827 45.0375143)
3776,food,43.6137359,43.488622,POINT (43.6137359 43.488622)
3777,school,48.2300034,41.681282,POINT (48.2300034 41.681282)
3778,college,47.4772498,42.9860135,POINT (47.4772498 42.9860135)
3779,college,47.4773973,42.9853533,POINT (47.4773973 42.9853533)
3780,food,46.7261023,42.5564705,POINT (46.7261023 42.5564705)
3781,food,43.6427245,43.5032076,POINT (43.6427245 43.5032076)
3782,atm,41.5876346,43.8552522,POINT (41.5876346 43.8552522)
3783,atm,45.5766911,42.7331794,POINT (45.5766911 42.7331794)
3784,food,45.5731594,42.7333394,POINT (45.5731594 42.7333394)
3785,food,41.5844042,43.8552457,POINT (41.5844042 43.8552457)
3786,bank,42.7110227,43.9086511,POINT (42.7110227 43.9086511)
3787,food,43.0123711,44.1396408,POINT (43.0123711 44.1396408)
3788,food,42.048716,44.1990527,POINT (42.048716 44.1990527)
