,type,lon,lat,geometry
29758,MFC,41.9066955,54.3538404,POINT (41.9066955 54.3538404)
29759,food,41.9043861,54.3541421,POINT (41.9043861 54.3541421)
29760,food,37.8293558,55.8060531,POINT (37.8293558 55.8060531)
29761,food,36.6309097,53.3681785,POINT (36.6309097 53.3681785)
29762,railway,37.1381673,55.583979,POINT (37.1381673 55.583979)
29763,atm,37.6189104,54.2139142,POINT (37.6189104 54.2139142)
29764,atm,37.6190889,54.2138852,POINT (37.6190889 54.2138852)
29765,atm,37.6191605,54.213924,POINT (37.6191605 54.213924)
29766,atm,38.4976532,55.8512277,POINT (38.4976532 55.8512277)
29767,food,37.3259924,55.870647,POINT (37.3259924 55.870647)
29768,food,40.4475488,56.4195186,POINT (40.4475488 56.4195186)
29769,food,37.62023,54.197081,POINT (37.62023 54.197081)
29770,school,40.4533081,56.4201139,POINT (40.4533081 56.4201139)
29771,bank,37.6364203,55.8090546,POINT (37.6364203 55.8090546)
29772,office,37.5888279,55.8926278,POINT (37.5888279 55.8926278)
29773,food,40.4364626,56.413427,POINT (40.4364626 56.413427)
29774,food,37.5768256,55.8381243,POINT (37.5768256 55.8381243)
29775,food,40.447573,56.4193007,POINT (40.447573 56.4193007)
29776,food,37.6019926,55.7798106,POINT (37.6019926 55.7798106)
29777,office,37.4291837,55.824357,POINT (37.4291837 55.824357)
29778,food,37.4974161,55.9540835,POINT (37.4974161 55.9540835)
29779,office,37.6132816,55.7394641,POINT (37.6132816 55.7394641)
29780,office,39.4011864,51.6391254,POINT (39.4011864 51.6391254)
29781,food,38.0002755,55.748645,POINT (38.0002755 55.748645)
29782,food,38.081028,55.805584,POINT (38.081028 55.805584)
29783,bank,37.6693876,55.6456777,POINT (37.6693876 55.6456777)
29784,office,37.5877779,55.8744797,POINT (37.5877779 55.8744797)
29785,food,37.5039117,55.6051765,POINT (37.5039117 55.6051765)
29786,food,39.7587326,51.0692381,POINT (39.7587326 51.0692381)
29787,office,36.8579105,55.9020704,POINT (36.8579105 55.9020704)
29788,food,37.670914,55.714191,POINT (37.670914 55.714191)
29789,office,37.5699699,55.6853632,POINT (37.5699699 55.6853632)
29790,office,38.707661,56.3993725,POINT (38.707661 56.3993725)
29791,office,41.434879,52.72537,POINT (41.434879 52.72537)
29792,office,41.05688,56.944277,POINT (41.05688 56.944277)
29793,office,39.652355,54.667968,POINT (39.652355 54.667968)
29794,office,39.5078283,52.5936146,POINT (39.5078283 52.5936146)
29795,office,36.992192,56.178869,POINT (36.992192 56.178869)
29796,office,36.632345,50.579664,POINT (36.632345 50.579664)
29797,office,37.632646,54.196516,POINT (37.632646 54.196516)
29798,office,36.2266714,54.4951159,POINT (36.2266714 54.4951159)
29799,office,39.177308,51.656942,POINT (39.177308 51.656942)
29800,office,36.0450402,55.5033353,POINT (36.0450402 55.5033353)
29801,office,37.867133,51.309067,POINT (37.867133 51.309067)
29802,food,39.8537797,57.6316136,POINT (39.8537797 57.6316136)
29803,office,37.5823533,55.6782882,POINT (37.5823533 55.6782882)
29804,office,37.5800733,55.6782863,POINT (37.5800733 55.6782863)
29805,office,37.5770446,55.6780907,POINT (37.5770446 55.6780907)
29806,office,37.5761593,55.6775681,POINT (37.5761593 55.6775681)
29807,food,38.1171807,55.9030177,POINT (38.1171807 55.9030177)
29808,office,37.4313748,55.696738,POINT (37.4313748 55.696738)
29809,food,37.9883459,55.8607114,POINT (37.9883459 55.8607114)
29810,food,37.9881501,55.8607791,POINT (37.9881501 55.8607791)
29811,food,37.5220918,55.9296777,POINT (37.5220918 55.9296777)
29812,atm,37.5889576,55.8058942,POINT (37.5889576 55.8058942)
29813,food,36.0645798,52.9616494,POINT (36.0645798 52.9616494)
29814,office,38.2708058,54.0328548,POINT (38.2708058 54.0328548)
29815,office,37.6366155,55.7621845,POINT (37.6366155 55.7621845)
29816,office,37.6877554,55.7808651,POINT (37.6877554 55.7808651)
29817,food,37.7960405,55.9219453,POINT (37.7960405 55.9219453)
29818,office,37.7950786,55.921947,POINT (37.7950786 55.921947)
29819,office,37.7244872,55.5402939,POINT (37.7244872 55.5402939)
29820,school,40.9602929,57.792865,POINT (40.9602929 57.792865)
29821,food,37.4717608,55.5647921,POINT (37.4717608 55.5647921)
29822,food,37.5392264,55.3534842,POINT (37.5392264 55.3534842)
29823,food,38.1863782,55.7975502,POINT (38.1863782 55.7975502)
29824,gov_building,37.6683506,55.7793124,POINT (37.6683506 55.7793124)
29825,food,38.1870004,55.7994801,POINT (38.1870004 55.7994801)
29826,food,38.1820517,55.8028013,POINT (38.1820517 55.8028013)
29827,kgarden,38.1780794,55.8118167,POINT (38.1780794 55.8118167)
29828,office,37.7144809,55.7599164,POINT (37.7144809 55.7599164)
29829,office,37.4830488,55.6512549,POINT (37.4830488 55.6512549)
29830,atm,35.8375827,56.8476892,POINT (35.8375827 56.8476892)
29831,food,38.835404,58.0524747,POINT (38.835404 58.0524747)
29832,food,39.867421,57.627745,POINT (39.867421 57.627745)
29833,food,40.9903335,56.9650409,POINT (40.9903335 56.9650409)
29834,food,37.8459688,55.9237669,POINT (37.8459688 55.9237669)
29835,office,37.6314236,55.6137247,POINT (37.6314236 55.6137247)
29836,food,37.0728569,54.2299207,POINT (37.0728569 54.2299207)
29837,food,37.0726018,54.2295126,POINT (37.0726018 54.2295126)
29838,food,36.2114752,54.4936609,POINT (36.2114752 54.4936609)
29839,office,37.5894508,55.7005959,POINT (37.5894508 55.7005959)
