,type,lon,lat,geometry
830,food,20.472726,54.9587239,POINT (20.472726 54.9587239)
831,atm,20.1517193,54.9440151,POINT (20.1517193 54.9440151)
832,atm,20.1594628,54.9450117,POINT (20.1594628 54.9450117)
833,food,20.4953097,54.9638742,POINT (20.4953097 54.9638742)
834,food,20.550988,54.7362967,POINT (20.550988 54.7362967)
835,food,19.8955403,54.6445542,POINT (19.8955403 54.6445542)
836,bank,20.523854,54.7094663,POINT (20.523854 54.7094663)
837,food,20.551063,54.7362203,POINT (20.551063 54.7362203)
838,food,20.5310249,54.7333015,POINT (20.5310249 54.7333015)
839,food,20.5628201,54.727416,POINT (20.5628201 54.727416)
840,food,20.1755901,54.5708008,POINT (20.1755901 54.5708008)
841,food,20.1739686,54.5707442,POINT (20.1739686 54.5707442)
842,food,20.1763769,54.5712521,POINT (20.1763769 54.5712521)
843,food,20.1763764,54.5714633,POINT (20.1763764 54.5714633)
844,food,20.1470696,54.9386103,POINT (20.1470696 54.9386103)
845,food,20.1473961,54.9387629,POINT (20.1473961 54.9387629)
846,food,20.1471234,54.9387106,POINT (20.1471234 54.9387106)
847,atm,21.892815,55.0790644,POINT (21.892815 55.0790644)
848,food,20.2254103,54.9506012,POINT (20.2254103 54.9506012)
849,MFC,20.2239954,54.952036,POINT (20.2239954 54.952036)
850,food,20.2247754,54.9519208,POINT (20.2247754 54.9519208)
851,bank,20.2246911,54.9524384,POINT (20.2246911 54.9524384)
852,food,20.4932297,54.718488,POINT (20.4932297 54.718488)
853,food,19.9374763,54.8746307,POINT (19.9374763 54.8746307)
854,atm,20.5254918,54.695448,POINT (20.5254918 54.695448)
855,atm,20.5242285,54.7156909,POINT (20.5242285 54.7156909)
856,atm,21.7881149,54.632931,POINT (21.7881149 54.632931)
857,atm,20.4951507,54.7414822,POINT (20.4951507 54.7414822)
858,atm,20.5827919,54.7116578,POINT (20.5827919 54.7116578)
859,atm,20.5128184,54.6689484,POINT (20.5128184 54.6689484)
860,atm,20.531881,54.741866,POINT (20.531881 54.741866)
861,atm,20.1364321,54.6764799,POINT (20.1364321 54.6764799)
862,atm,20.461861,54.71579,POINT (20.461861 54.71579)
863,atm,20.4981226,54.7317449,POINT (20.4981226 54.7317449)
864,atm,20.5079341,54.7113927,POINT (20.5079341 54.7113927)
865,atm,20.5002415,54.7165864,POINT (20.5002415 54.7165864)
866,atm,21.8066329,54.6357733,POINT (21.8066329 54.6357733)
867,atm,20.449564,54.721042,POINT (20.449564 54.721042)
868,atm,20.4995763,54.7178116,POINT (20.4995763 54.7178116)
869,atm,20.5097231,54.7355764,POINT (20.5097231 54.7355764)
870,atm,20.5069631,54.7210262,POINT (20.5069631 54.7210262)
871,atm,20.587814,54.680342,POINT (20.587814 54.680342)
872,atm,20.539916,54.732096,POINT (20.539916 54.732096)
873,atm,20.4729903,54.7409325,POINT (20.4729903 54.7409325)
874,atm,20.570805,54.733411,POINT (20.570805 54.733411)
875,atm,20.5171099,54.7099997,POINT (20.5171099 54.7099997)
876,atm,20.30421,54.940438,POINT (20.30421 54.940438)
877,atm,20.553023,54.708467,POINT (20.553023 54.708467)
878,atm,19.9104127,54.6542721,POINT (19.9104127 54.6542721)
879,atm,20.503759,54.701491,POINT (20.503759 54.701491)
880,atm,20.5381224,54.6705151,POINT (20.5381224 54.6705151)
881,atm,20.1556125,54.9446174,POINT (20.1556125 54.9446174)
882,atm,20.4843253,54.9641057,POINT (20.4843253 54.9641057)
883,atm,20.4903549,54.67438,POINT (20.4903549 54.67438)
884,atm,20.5026126,54.7334376,POINT (20.5026126 54.7334376)
885,atm,20.340463,54.648599,POINT (20.340463 54.648599)
886,atm,20.5002603,54.7176783,POINT (20.5002603 54.7176783)
887,atm,20.507065,54.743541,POINT (20.507065 54.743541)
888,bank,20.461861,54.71579,POINT (20.461861 54.71579)
889,bank,20.517059,54.7102089,POINT (20.517059 54.7102089)
890,bank,20.461116,54.716128,POINT (20.461116 54.716128)
891,bank,20.50707,54.743541,POINT (20.50707 54.743541)
892,food,20.4738677,54.9594141,POINT (20.4738677 54.9594141)
893,food,19.9422184,54.8712744,POINT (19.9422184 54.8712744)
894,office,21.0730575,54.6481475,POINT (21.0730575 54.6481475)
895,food,20.5179434,54.6977833,POINT (20.5179434 54.6977833)
896,food,19.8943446,54.6451288,POINT (19.8943446 54.6451288)
897,food,20.2251124,54.9510766,POINT (20.2251124 54.9510766)
898,food,20.2252246,54.9502862,POINT (20.2252246 54.9502862)
899,food,20.2251877,54.9501584,POINT (20.2251877 54.9501584)
900,food,20.5162747,54.6964248,POINT (20.5162747 54.6964248)
901,food,20.5162361,54.6964823,POINT (20.5162361 54.6964823)
902,food,20.4699956,54.7223446,POINT (20.4699956 54.7223446)
903,food,20.4865965,54.7242922,POINT (20.4865965 54.7242922)
904,atm,19.939605,54.8639426,POINT (19.939605 54.8639426)
905,food,19.9399633,54.863455,POINT (19.9399633 54.863455)
906,food,20.5090081,54.7241501,POINT (20.5090081 54.7241501)
907,food,20.5021944,54.7183973,POINT (20.5021944 54.7183973)
908,food,20.5136779,54.7202662,POINT (20.5136779 54.7202662)
909,food,20.155361,54.9446356,POINT (20.155361 54.9446356)
910,food,19.934225,54.883209,POINT (19.934225 54.883209)
911,food,20.1489539,54.943703,POINT (20.1489539 54.943703)
912,food,20.4810084,54.731236,POINT (20.4810084 54.731236)
913,food,20.5335484,54.6837273,POINT (20.5335484 54.6837273)
914,bank,20.4958346,54.7185833,POINT (20.4958346 54.7185833)
915,airport,20.2154876,54.890892,POINT (20.2154876 54.890892)
916,railway,21.3244409,54.3570508,POINT (21.3244409 54.3570508)
917,atm,20.455322,54.696657,POINT (20.455322 54.696657)
918,food,20.5255699,54.7180862,POINT (20.5255699 54.7180862)
919,railway,20.4539666,54.9505359,POINT (20.4539666 54.9505359)
920,food,20.5255642,54.7182655,POINT (20.5255642 54.7182655)
921,food,20.5033143,54.6986623,POINT (20.5033143 54.6986623)
922,food,20.4986841,54.6944834,POINT (20.4986841 54.6944834)
923,food,20.1551537,54.9441862,POINT (20.1551537 54.9441862)
924,food,20.9100258,55.2371183,POINT (20.9100258 55.2371183)
925,food,20.4970536,54.7260929,POINT (20.4970536 54.7260929)
926,food,19.9313705,54.8834777,POINT (19.9313705 54.8834777)
927,food,20.47371,54.7205468,POINT (20.47371 54.7205468)
928,food,20.4832706,54.7211304,POINT (20.4832706 54.7211304)
929,food,20.1478622,54.945635,POINT (20.1478622 54.945635)
930,food,20.1509445,54.9458638,POINT (20.1509445 54.9458638)
931,food,21.0197014,54.445676,POINT (21.0197014 54.445676)
932,food,21.0177281,54.445297,POINT (21.0177281 54.445297)
933,food,20.494309,54.717952,POINT (20.494309 54.717952)
934,food,20.5054408,54.7245427,POINT (20.5054408 54.7245427)
935,office,20.5294018,54.7100143,POINT (20.5294018 54.7100143)
936,bank,20.505158,54.7192015,POINT (20.505158 54.7192015)
937,bank,20.5080655,54.7113214,POINT (20.5080655 54.7113214)
938,atm,20.5038303,54.7189536,POINT (20.5038303 54.7189536)
939,food,20.5057561,54.7082782,POINT (20.5057561 54.7082782)
940,food,20.1552064,54.942125,POINT (20.1552064 54.942125)
941,food,20.1454258,54.9434395,POINT (20.1454258 54.9434395)
942,food,20.4597778,54.7232208,POINT (20.4597778 54.7232208)
943,food,20.4744935,54.7219751,POINT (20.4744935 54.7219751)
944,food,20.4998969,54.7170143,POINT (20.4998969 54.7170143)
945,food,20.464583,54.7186463,POINT (20.464583 54.7186463)
946,food,20.4716734,54.9605246,POINT (20.4716734 54.9605246)
947,food,20.1507145,54.9460166,POINT (20.1507145 54.9460166)
948,food,19.9377525,54.8666335,POINT (19.9377525 54.8666335)
949,food,20.5103836,54.7116852,POINT (20.5103836 54.7116852)
950,food,21.9010201,55.0815332,POINT (21.9010201 55.0815332)
951,food,20.5855329,54.8833394,POINT (20.5855329 54.8833394)
952,atm,20.5851151,54.8826217,POINT (20.5851151 54.8826217)
953,atm,20.5851283,54.882605,POINT (20.5851283 54.882605)
954,atm,20.5851217,54.8826133,POINT (20.5851217 54.8826133)
955,atm,20.5851414,54.8825883,POINT (20.5851414 54.8825883)
956,food,20.1568725,54.9412739,POINT (20.1568725 54.9412739)
957,food,20.165276,54.9455385,POINT (20.165276 54.9455385)
958,food,21.8981093,55.0848825,POINT (21.8981093 55.0848825)
959,food,20.4852008,54.7196311,POINT (20.4852008 54.7196311)
960,food,20.5035191,54.718978,POINT (20.5035191 54.718978)
961,hospital,20.460244,54.7468697,POINT (20.460244 54.7468697)
962,food,20.8543107,55.154119,POINT (20.8543107 55.154119)
963,food,20.5255279,54.7189874,POINT (20.5255279 54.7189874)
964,food,20.4981162,54.700522,POINT (20.4981162 54.700522)
965,bank,20.51119,54.71152,POINT (20.51119 54.71152)
966,food,20.4915904,54.7197936,POINT (20.4915904 54.7197936)
967,food,20.5073516,54.7125668,POINT (20.5073516 54.7125668)
968,food,20.5084,54.7129156,POINT (20.5084 54.7129156)
969,food,20.5058009,54.7137246,POINT (20.5058009 54.7137246)
970,food,20.5217216,54.7131608,POINT (20.5217216 54.7131608)
971,office,20.445601,54.7116886,POINT (20.445601 54.7116886)
972,food,19.8867428,54.6323236,POINT (19.8867428 54.6323236)
973,food,20.5090597,54.7359636,POINT (20.5090597 54.7359636)
974,food,20.4757335,54.7199706,POINT (20.4757335 54.7199706)
975,food,19.8994065,54.6462944,POINT (19.8994065 54.6462944)
976,food,20.4790465,54.9621236,POINT (20.4790465 54.9621236)
977,airport,21.9098495,54.9189595,POINT (21.9098495 54.9189595)
978,food,20.1599091,54.9471746,POINT (20.1599091 54.9471746)
979,food,20.159972,54.9471967,POINT (20.159972 54.9471967)
980,food,20.1558333,54.9443512,POINT (20.1558333 54.9443512)
981,food,20.1509895,54.9443307,POINT (20.1509895 54.9443307)
982,food,20.4734516,54.7188263,POINT (20.4734516 54.7188263)
983,food,21.3041859,54.3619085,POINT (21.3041859 54.3619085)
984,food,20.4787414,54.9629145,POINT (20.4787414 54.9629145)
985,food,20.4791172,54.7202555,POINT (20.4791172 54.7202555)
986,food,20.476368,54.9624667,POINT (20.476368 54.9624667)
987,food,20.5111572,54.706865,POINT (20.5111572 54.706865)
988,food,20.5142561,54.7057487,POINT (20.5142561 54.7057487)
989,food,20.5099694,54.7120581,POINT (20.5099694 54.7120581)
990,food,20.6494511,55.0370711,POINT (20.6494511 55.0370711)
991,food,20.533319,54.742584,POINT (20.533319 54.742584)
992,food,20.1552835,54.942077,POINT (20.1552835 54.942077)
993,food,20.4946374,54.9645124,POINT (20.4946374 54.9645124)
994,food,20.571545,54.738406,POINT (20.571545 54.738406)
995,food,20.5183296,54.7127342,POINT (20.5183296 54.7127342)
996,office,20.506749,54.698338,POINT (20.506749 54.698338)
997,railway,20.5336753,54.6634539,POINT (20.5336753 54.6634539)
998,food,20.4735544,54.9586438,POINT (20.4735544 54.9586438)
999,bank,21.8983376,55.0813797,POINT (21.8983376 55.0813797)
1000,bank,20.4993483,54.6763387,POINT (20.4993483 54.6763387)
1001,bank,20.1350534,54.6755726,POINT (20.1350534 54.6755726)
1002,bank,22.1965966,54.5867645,POINT (22.1965966 54.5867645)
1003,bank,20.5056354,54.7029254,POINT (20.5056354 54.7029254)
1004,bank,20.4815894,54.7212092,POINT (20.4815894 54.7212092)
1005,bank,20.505649,54.699348,POINT (20.505649 54.699348)
1006,bank,20.537594,54.7258145,POINT (20.537594 54.7258145)
1007,bank,20.503597,54.7189923,POINT (20.503597 54.7189923)
1008,food,20.6211847,54.5932503,POINT (20.6211847 54.5932503)
1009,hospital,20.6228607,54.5892064,POINT (20.6228607 54.5892064)
1010,office,20.6201862,54.5938554,POINT (20.6201862 54.5938554)
1011,hospital,20.5671129,54.5817406,POINT (20.5671129 54.5817406)
1012,atm,20.4957461,54.7186081,POINT (20.4957461 54.7186081)
1013,food,20.5072128,54.7370123,POINT (20.5072128 54.7370123)
1014,food,20.5307462,54.6906696,POINT (20.5307462 54.6906696)
1015,food,20.4679871,54.9573326,POINT (20.4679871 54.9573326)
1016,food,20.510064,54.6984503,POINT (20.510064 54.6984503)
1017,food,20.5127714,54.7045021,POINT (20.5127714 54.7045021)
