,type,lon,lat,geometry
4036,food,43.5855887,43.4450725,POINT (43.5855887 43.4450725)
4037,food,43.5710531,43.4810833,POINT (43.5710531 43.4810833)
4038,food,43.5694626,43.4817139,POINT (43.5694626 43.4817139)
4039,food,43.5711095,43.4803768,POINT (43.5711095 43.4803768)
4040,food,43.5683857,43.4836055,POINT (43.5683857 43.4836055)
4041,food,43.5971975,43.47893,POINT (43.5971975 43.47893)
4042,food,47.0986798,42.8778745,POINT (47.0986798 42.8778745)
4043,kgarden,43.5924215,43.4850879,POINT (43.5924215 43.4850879)
4044,food,43.6009023,43.4907294,POINT (43.6009023 43.4907294)
4045,food,46.964716,42.7848233,POINT (46.964716 42.7848233)
4046,atm,46.7110461,42.5487605,POINT (46.7110461 42.5487605)
4047,food,48.2929511,42.0690727,POINT (48.2929511 42.0690727)
4048,food,42.8569663,44.0490178,POINT (42.8569663 44.0490178)
4049,food,46.6213648,42.626498,POINT (46.6213648 42.626498)
4050,food,47.8676794,42.561766,POINT (47.8676794 42.561766)
4051,food,47.8768756,42.5873967,POINT (47.8768756 42.5873967)
4052,school,42.1034659,44.4272698,POINT (42.1034659 44.4272698)
4053,gov_building,42.1051233,44.4270767,POINT (42.1051233 44.4270767)
4054,gov_building,41.9523131,44.5372359,POINT (41.9523131 44.5372359)
4055,food,43.0555801,44.054409,POINT (43.0555801 44.054409)
4056,food,42.8565524,44.043502,POINT (42.8565524 44.043502)
4057,food,42.8563106,44.0429935,POINT (42.8563106 44.0429935)
4058,school,41.6891678,44.8703715,POINT (41.6891678 44.8703715)
4059,food,42.6649333,43.7653063,POINT (42.6649333 43.7653063)
4060,food,46.9656514,42.3874836,POINT (46.9656514 42.3874836)
4061,atm,44.7745447,44.4420525,POINT (44.7745447 44.4420525)
4062,food,42.7137376,43.8943535,POINT (42.7137376 43.8943535)
4063,food,46.6274775,42.7494811,POINT (46.6274775 42.7494811)
4064,school,42.3746393,45.0304578,POINT (42.3746393 45.0304578)
4065,food,47.038142,42.4623058,POINT (47.038142 42.4623058)
4066,school,44.8079377,43.1716761,POINT (44.8079377 43.1716761)
4067,food,42.861513,44.0406805,POINT (42.861513 44.0406805)
4068,food,42.6722581,43.8189998,POINT (42.6722581 43.8189998)
4069,food,42.6651448,43.7648182,POINT (42.6651448 43.7648182)
4070,food,42.679811,43.7322038,POINT (42.679811 43.7322038)
4071,food,46.6945578,42.5653487,POINT (46.6945578 42.5653487)
4072,food,47.009981,42.3008696,POINT (47.009981 42.3008696)
4073,bank,43.0353998,44.0383813,POINT (43.0353998 44.0383813)
4074,food,43.0360268,44.0382238,POINT (43.0360268 44.0382238)
4075,food,46.9638493,42.3880777,POINT (46.9638493 42.3880777)
4076,food,43.0457221,44.1338512,POINT (43.0457221 44.1338512)
4077,food,48.2958084,42.0703849,POINT (48.2958084 42.0703849)
4078,food,44.6956778,43.0319941,POINT (44.6956778 43.0319941)
4079,food,47.4997616,42.9812949,POINT (47.4997616 42.9812949)
4080,school,47.2931898,42.4632313,POINT (47.2931898 42.4632313)
4081,food,43.4425673,43.1176105,POINT (43.4425673 43.1176105)
4082,food,47.5083988,42.9808447,POINT (47.5083988 42.9808447)
4083,school,46.2240985,42.1553962,POINT (46.2240985 42.1553962)
4084,school,46.8212555,43.7199251,POINT (46.8212555 43.7199251)
4085,school,47.3697585,43.5513883,POINT (47.3697585 43.5513883)
4086,school,46.3963493,42.5747427,POINT (46.3963493 42.5747427)
4087,kgarden,46.3395596,42.5940845,POINT (46.3395596 42.5940845)
4088,school,46.3137607,42.6140742,POINT (46.3137607 42.6140742)
4089,school,47.3752939,42.2775504,POINT (47.3752939 42.2775504)
4090,school,47.3672278,42.2963562,POINT (47.3672278 42.2963562)
4091,school,44.302482,42.8333967,POINT (44.302482 42.8333967)
4092,food,42.5160523,43.256295,POINT (42.5160523 43.256295)
4093,bank,41.967052,45.037465,POINT (41.967052 45.037465)
4094,bank,43.0700675,44.0395997,POINT (43.0700675 44.0395997)
4095,bank,41.0331583,45.5756041,POINT (41.0331583 45.5756041)
