iter	RMSE
359	0.03656056726
360	0.03653107906
361	0.03651739288
362	0.03650547908
363	0.036489551
364	0.03647444766
365	0.03646827806
366	0.03644700267
367	0.03644126497
368	0.03642157519
369	0.03641075951
370	0.03639137454
371	0.03636835519
372	0.03635568625
373	0.03633275375
374	0.03630306821
375	0.03627594318
376	0.03626018695
377	0.03623803459
378	0.03621590101
379	0.03620214976
380	0.03618825312
381	0.03616927456
382	0.03615412962
383	0.03612408734
384	0.03609679495
385	0.03608630403
386	0.03607139915
387	0.03604366939
388	0.03603400835
389	0.03600492753
390	0.03598227782
391	0.03595967408
392	0.03593892878
393	0.03592225587
394	0.03591054372
395	0.0358903212
396	0.03586449436
397	0.03582505654
398	0.03580089515
399	0.03576146863
400	0.03574098637
401	0.03572488419
402	0.03570734648
403	0.03569395752
404	0.03567296308
405	0.03566769786
406	0.03565386629
407	0.03564693989
408	0.03562598973
409	0.03561684301
410	0.03559509921
411	0.03557132545
412	0.03553032228
413	0.03550718077
414	0.03549779585
415	0.03548359831
416	0.03545894439
417	0.03545004481
418	0.03541538958
419	0.03539827489
420	0.03536787444
421	0.03533378925
422	0.03530645659
423	0.03529028881
424	0.03526284052
425	0.0352331851
426	0.03522096834
427	0.03519454932
428	0.03518658258
429	0.03515704879
430	0.03513987972
431	0.03512302803
432	0.03510285333
433	0.03507689388
434	0.03505666412
435	0.03502541545
436	0.03500513202
437	0.03498259486
438	0.03497362335
439	0.03494758423
440	0.03492219828
441	0.03490402483
442	0.03489115386
443	0.03488190847
444	0.03486720777
445	0.03483865001
446	0.03482689538
447	0.03481181419
448	0.03480192085
449	0.03478931558
450	0.03475928729
451	0.03475118674
452	0.03472923935
453	0.03472461954
454	0.03471268905
455	0.0346815988
456	0.03466342346
457	0.03464483914
458	0.03461627503
459	0.03460008033
460	0.03456778495
461	0.03455153054
462	0.03453669337
463	0.03452827054
464	0.03451584521
465	0.03449933723
466	0.0344905477
467	0.03447037132
468	0.03445303158
469	0.03442835228
470	0.03441394558
471	0.03438632251
472	0.03436815302
473	0.03434901179
474	0.03433702389
475	0.03432411388
476	0.03430895501
477	0.0342989554
478	0.03428694965
479	0.03427333226
480	0.0342553201
481	0.03423364817
482	0.03421523816
483	0.03421116424
484	0.03419794494
485	0.0341837826
486	0.03417199138
487	0.03414216512
488	0.03412518234
489	0.0341050815
490	0.03409047349
491	0.03407434876
492	0.03404648802
493	0.03402034061
494	0.03400447332
495	0.0339869904
496	0.03396029758
497	0.03394372053
498	0.0339225738
499	0.03390601541
500	0.03388759787
501	0.03386173151
502	0.03384791898
503	0.03383205438
504	0.03381982175
505	0.03380252492
506	0.03379004756
507	0.03378617251
508	0.03376788499
509	0.03373958652
510	0.03372189542
511	0.03370648871
512	0.03368383953
513	0.03366467331
514	0.03365280486
515	0.03364577931
516	0.03363307427
517	0.03361774659
518	0.03358799477
519	0.03355815815
520	0.03353263503
521	0.03352252372
522	0.03349558107
523	0.03348956618
524	0.03346900891
525	0.03345162231
526	0.03344325266
527	0.03342931647
528	0.03341409292
529	0.03339943708
530	0.03338849393
531	0.03337521761
532	0.03335973478
533	0.03334316864
534	0.03332464307
535	0.0333012145
536	0.03328543902
537	0.03326721576
538	0.03324819875
539	0.0332290384
540	0.03320313592
541	0.03318419733
542	0.03317526908
543	0.03315502428
544	0.03314182432
545	0.03313628051
546	0.03311817385
547	0.03309433872
548	0.03308187918
549	0.03306084154
550	0.03304710531
551	0.03303610997
552	0.0330170566
553	0.03299873462
554	0.03297066006
555	0.03295286079
556	0.03293199586
557	0.0329214793
558	0.03291497429
559	0.03289754667
560	0.03288818036
561	0.03286357636
562	0.03285505754
563	0.03283375864
564	0.03281071256
565	0.03280462805
566	0.03278772653
567	0.03276738985
568	0.03274698551
569	0.03273367643
570	0.03271526563
571	0.03270691979
572	0.03269581859
573	0.03267307484
574	0.03265908638
575	0.03264213786
576	0.0326289184
577	0.03261662813
578	0.03259252995
579	0.03258898972
580	0.03257678644
581	0.03255519025
582	0.03253181179
583	0.03252414332
584	0.03249427204
585	0.03247843818
586	0.0324724883
587	0.0324404313
588	0.0324270069
589	0.03241844442
590	0.03239545346
591	0.03238384122
592	0.03237755591
593	0.03236527475
594	0.03235538309
595	0.03233010761
596	0.03232567367
597	0.03231054593
598	0.03229062533
599	0.03228545225
600	0.03226893604
601	0.03225553061
602	0.03223675636
603	0.03222468984
604	0.03221603286
605	0.03220229913
606	0.03219718611
607	0.03218297548
608	0.03217424861
609	0.03216903751
610	0.0321538754
611	0.03214830735
612	0.03213808767
613	0.03212999711
614	0.03212141518
615	0.0321051689
616	0.03209520104
617	0.03207770679
618	0.03205812307
619	0.03204500474
620	0.03203313296
621	0.03201981138
622	0.03199239468
623	0.03197744105
624	0.03195842993
625	0.03195256859
626	0.0319368274
627	0.03192107627
628	0.03191682307
629	0.03189623955
630	0.03189163642
631	0.03186815316
632	0.03183359839
633	0.0318245989
634	0.03181138072
635	0.03180060984
636	0.0317904909
637	0.03178261195
638	0.03176530831
639	0.03174492603
640	0.0317307334
641	0.03171913724
642	0.03169894986
643	0.03168359353
644	0.0316726419
645	0.03166312588
646	0.03165177328
647	0.03163319951
648	0.03162173957
649	0.03160953084
650	0.0315969124
651	0.03158810184
652	0.03157141816
653	0.03156064547
654	0.03154919476
655	0.03153887798
656	0.03152671819
657	0.03151917546
658	0.03150757408
659	0.03148630122
660	0.03147117893
661	0.03146186921
662	0.0314412329
663	0.03143655465
664	0.03140605228
665	0.03139075335
666	0.03137774238
667	0.03135773056
668	0.03134476408
669	0.03132835249
670	0.031315984
671	0.0313116245
672	0.03129258626
673	0.03128080951
674	0.03126164515
675	0.03124888124
676	0.03121794172
677	0.03121074705
678	0.03119605832
679	0.03117417675
680	0.03115955717
681	0.03113787417
682	0.03111811245
683	0.03110752798
684	0.03108985052
685	0.03108089027
686	0.03107541344
687	0.03105081297
688	0.03104667686
689	0.03103132414
690	0.03100619642
691	0.03099580295
692	0.0309819002
693	0.03096490303
694	0.03093908401
695	0.03092151558
696	0.03090528398
697	0.03090211575
698	0.03088718142
699	0.03086793134
700	0.03085328192
701	0.03084369941
702	0.03083325547
703	0.03082011718
704	0.03081216403
705	0.03080119742
706	0.03079502751
707	0.03078186195
708	0.03076664941
709	0.03075634527
710	0.03074801414
711	0.03072699945
712	0.03071204049
713	0.03070397179
714	0.03069551539
715	0.03068570055
716	0.03066209924
717	0.03064853694
718	0.03063769223
719	0.03063057168
720	0.03061603336
721	0.03059772486
722	0.03058507804
723	0.03056234482
724	0.03054313601
725	0.0305253502
726	0.0305109734
727	0.03049430405
728	0.03048310657
729	0.03047766404
730	0.0304585151
731	0.03043818754
732	0.03041943528
733	0.03040409169
734	0.03038949954
735	0.03037414791
736	0.03036209072
737	0.03035553951
738	0.03034026349
739	0.03031104263
740	0.03029949873
741	0.03028159635
742	0.03027246891
743	0.03026444199
744	0.03025493549
745	0.03025005095
746	0.03024180653
747	0.03023836925
748	0.03022771186
749	0.03021858805
750	0.0301904289
751	0.03018046052
752	0.03016553889
753	0.03014797211
754	0.03012903679
755	0.030121749
756	0.03010456179
757	0.03009200384
758	0.03007318969
759	0.03006171276
760	0.03004896552
761	0.03004350092
762	0.0300297837
763	0.03001970353
764	0.03000964893
765	0.03000256743
766	0.02998912377
767	0.02998163588
768	0.02997663038
769	0.02995440811
770	0.02994718038
771	0.0299307603
772	0.02992038139
773	0.0299002503
774	0.029893633
775	0.0298868171
776	0.0298792762
777	0.02986792608
778	0.02986087543
779	0.02985128657
780	0.02983108539
781	0.02981691738
782	0.02979452026
783	0.02978426688
784	0.0297769241
785	0.02976260628
786	0.02976030176
787	0.02974401509
788	0.02972841649
789	0.02970713519
790	0.029691145
791	0.0296786215
792	0.02966561936
793	0.02964495231
794	0.02962280013
795	0.02960375643
796	0.02959655879
797	0.02958734408
798	0.02957617627
799	0.02956858121
800	0.0295593608
801	0.02954870287
802	0.02954116283
803	0.02953278927
804	0.02951927591
805	0.02950579305
806	0.02948233039
807	0.02945204235
808	0.02944303236
809	0.02943750041
810	0.0294260609
811	0.0294048564
812	0.02938623429
813	0.02937954951
814	0.02936670307
815	0.02935499937
816	0.02934877741
817	0.0293348877
818	0.02932276864
819	0.02930784285
820	0.02929916825
821	0.02928590843
822	0.02927775673
823	0.02926894785
824	0.0292503057
825	0.02923316212
826	0.02921863345
827	0.02921009877
828	0.02919906499
829	0.02918055236
830	0.0291716143
831	0.02916135731
832	0.02915455246
833	0.02914422456
834	0.02913616684
835	0.02913225805
836	0.02912238426
837	0.02910721181
838	0.02909790203
839	0.02908101535
840	0.02907235927
841	0.02905595553
842	0.02905234032
843	0.02903683254
844	0.02902740157
845	0.02902135334
846	0.02901316657
847	0.02899915746
848	0.02897653738
849	0.02896376587
850	0.02895519492
851	0.02894908717
852	0.02894317354
853	0.02893460755
854	0.02892453969
855	0.02891039743
856	0.0288880037
857	0.02888020759
858	0.02887208237
859	0.02886075845
860	0.02884950073
861	0.02884411914
862	0.02882755965
863	0.0288260092
864	0.02880497377
865	0.02879574107
866	0.02878040739
867	0.02877514997
868	0.02876422163
869	0.02875845665
870	0.02874756298
871	0.02874138163
872	0.02872134413
873	0.02870822982
874	0.02869259221
875	0.02867704397
876	0.0286592994
877	0.02863987338
878	0.02863114177
879	0.0286065661
880	0.02859579544
881	0.02858268478
882	0.02857354575
883	0.02856300074
884	0.02855397943
885	0.02854797616
886	0.02854186585
887	0.02852470024
888	0.02851275909
889	0.0285028768
890	0.02849010638
891	0.02847413507
892	0.02846124282
893	0.02845219964
894	0.0284476929
895	0.0284266833
896	0.0284197939
897	0.02841080342
898	0.02839706279
899	0.02838270156
900	0.02836526522
901	0.02836115335
902	0.0283487979
903	0.0283415413
904	0.02832789103
905	0.02831570984
906	0.02830359871
907	0.02828944403
908	0.02828208671
909	0.02826675759
910	0.0282486284
911	0.02824537315
912	0.02823256761
913	0.02821698767
914	0.02820045974
915	0.02819203598
916	0.02818398595
917	0.02817817942
918	0.0281741313
919	0.02816258422
920	0.02815700238
921	0.02814789083
922	0.02813850308
923	0.028124148
924	0.02811621989
925	0.02811105107
926	0.02810392374
927	0.02809640362
928	0.02809327514
929	0.02807466246
930	0.02806718138
931	0.02805536792
932	0.02804518132
933	0.02803585657
934	0.02802418682
935	0.02801404089
936	0.02801044005
937	0.02800287025
938	0.02799913325
939	0.02798134895
940	0.02797091466
941	0.02796392601
942	0.02795348622
943	0.02794777456
944	0.02794067165
945	0.02793148872
946	0.02792516378
947	0.02791825989
948	0.02790143368
949	0.02789623198
950	0.02789167756
951	0.02787964138
952	0.02787923845
953	0.02787313152
954	0.02786431332
955	0.02785925819
956	0.02784843677
957	0.02783915191
958	0.02782101023
959	0.02781397849
960	0.02780320335
961	0.02779935237
962	0.02779015422
963	0.02778456621
964	0.027781568
965	0.02777341392
966	0.02776596585
967	0.02775175031
968	0.02774235129
969	0.02773709133
970	0.02773131314
971	0.02772878417
972	0.02771789009
973	0.02771049341
974	0.02769356505
975	0.02768737225
976	0.02767360036
977	0.0276632825
978	0.02764940821
979	0.02764036871
980	0.02763661903
981	0.02763337019
982	0.02761826623
983	0.02760852821
984	0.02759009032
985	0.02757300969
986	0.02756203439
987	0.02755911593
988	0.02754251944
989	0.02753792458
990	0.02753090366
991	0.0275226215
992	0.02750837497
993	0.02749628467
994	0.02749032331
995	0.02748401383
996	0.02746688566
997	0.02745507209
998	0.02745392136
999	0.02744819862
