,type,lon,lat,geometry
2416,food,28.3450243,57.8141729,POINT (28.3450243 57.8141729)
2417,office,28.3429645,57.8178584,POINT (28.3429645 57.8178584)
2418,office,28.3474771,57.8178381,POINT (28.3474771 57.8178381)
2419,food,28.3441486,57.8135584,POINT (28.3441486 57.8135584)
2420,office,28.3479748,57.817854,POINT (28.3479748 57.817854)
2421,college,28.3440318,57.8157982,POINT (28.3440318 57.8157982)
2422,college,28.3441058,57.8157757,POINT (28.3441058 57.8157757)
2423,office,28.3429677,57.8178435,POINT (28.3429677 57.8178435)
2424,office,28.3480008,57.8178887,POINT (28.3480008 57.8178887)
2425,food,31.285492,58.5225455,POINT (31.285492 58.5225455)
2426,food,20.5011206,54.669067,POINT (20.5011206 54.669067)
2427,railway,30.3610087,59.4918189,POINT (30.3610087 59.4918189)
2428,food,37.9079296,59.1269296,POINT (37.9079296 59.1269296)
2429,food,37.9264521,59.0936765,POINT (37.9264521 59.0936765)
2430,railway,33.4204612,67.5922577,POINT (33.4204612 67.5922577)
2431,food,47.5191437,61.3066484,POINT (47.5191437 61.3066484)
2432,food,30.3159619,60.0161863,POINT (30.3159619 60.0161863)
2433,bank,40.5232396,64.5395301,POINT (40.5232396 64.5395301)
2434,railway,32.6977671,62.7379487,POINT (32.6977671 62.7379487)
2435,bank,37.91566,59.1281514,POINT (37.91566 59.1281514)
2436,food,30.4421678,59.8781588,POINT (30.4421678 59.8781588)
2437,food,33.7365113,67.5883148,POINT (33.7365113 67.5883148)
2438,atm,30.441788,59.8773234,POINT (30.441788 59.8773234)
2439,bank,30.4377506,59.8737664,POINT (30.4377506 59.8737664)
2440,food,64.0684173,67.5040468,POINT (64.0684173 67.5040468)
2441,food,33.0822076,69.0217883,POINT (33.0822076 69.0217883)
2442,atm,29.0921293,59.8922093,POINT (29.0921293 59.8922093)
2443,atm,29.0949242,59.9069874,POINT (29.0949242 59.9069874)
2444,bank,29.0761471,59.8981014,POINT (29.0761471 59.8981014)
2445,atm,29.0862662,59.9011797,POINT (29.0862662 59.9011797)
2446,atm,29.0864645,59.9103466,POINT (29.0864645 59.9103466)
2447,food,30.3202749,59.9363264,POINT (30.3202749 59.9363264)
2448,food,30.3161448,59.9281892,POINT (30.3161448 59.9281892)
2449,food,40.5212441,64.5400256,POINT (40.5212441 64.5400256)
2450,food,40.5215517,64.5348884,POINT (40.5215517 64.5348884)
2451,food,40.5376905,64.5303251,POINT (40.5376905 64.5303251)
2452,food,30.3119125,59.9297894,POINT (30.3119125 59.9297894)
2453,food,30.311972,59.9297318,POINT (30.311972 59.9297318)
2454,food,30.2898222,59.8996789,POINT (30.2898222 59.8996789)
2455,atm,33.8977406,58.3980106,POINT (33.8977406 58.3980106)
2456,food,32.2510222,67.1708844,POINT (32.2510222 67.1708844)
2457,food,32.4027,67.155611,POINT (32.4027 67.155611)
2458,food,32.2530704,67.1705366,POINT (32.2530704 67.1705366)
2459,food,32.4084859,67.1582576,POINT (32.4084859 67.1582576)
2460,atm,30.3178437,59.9155245,POINT (30.3178437 59.9155245)
2461,atm,30.3178647,59.9155244,POINT (30.3178647 59.9155244)
2462,food,30.3176754,59.9165484,POINT (30.3176754 59.9165484)
2463,bank,37.9798947,59.1186722,POINT (37.9798947 59.1186722)
2464,hospital,40.6135196,64.5251224,POINT (40.6135196 64.5251224)
2465,food,30.3180045,59.9249382,POINT (30.3180045 59.9249382)
2466,food,30.3456205,59.9246914,POINT (30.3456205 59.9246914)
2467,food,57.2164096,65.1433896,POINT (57.2164096 65.1433896)
2468,airport,30.6193477,67.5334569,POINT (30.6193477 67.5334569)
2469,kgarden,57.2262112,65.1435173,POINT (57.2262112 65.1435173)
2470,atm,57.2249677,65.1439664,POINT (57.2249677 65.1439664)
2471,atm,57.2375947,65.1461487,POINT (57.2375947 65.1461487)
2472,bank,39.8095297,64.5949175,POINT (39.8095297 64.5949175)
2473,bank,39.8043367,64.6033118,POINT (39.8043367 64.6033118)
2474,food,57.2266159,65.1507223,POINT (57.2266159 65.1507223)
2475,food,57.2216195,65.1415217,POINT (57.2216195 65.1415217)
2476,food,57.2294575,65.146874,POINT (57.2294575 65.146874)
2477,food,57.2259598,65.1482025,POINT (57.2259598 65.1482025)
2478,food,57.2023612,65.1373269,POINT (57.2023612 65.1373269)
2479,food,57.2024197,65.1375681,POINT (57.2024197 65.1375681)
2480,bank,37.8684856,59.21674,POINT (37.8684856 59.21674)
2481,atm,57.2298938,65.1464616,POINT (57.2298938 65.1464616)
2482,bank,31.0312962,59.9758117,POINT (31.0312962 59.9758117)
2483,food,39.7705804,64.5491758,POINT (39.7705804 64.5491758)
2484,hospital,32.4167305,67.1614247,POINT (32.4167305 67.1614247)
2485,school,32.4174947,67.1551893,POINT (32.4174947 67.1551893)
2486,food,32.4179633,67.1578178,POINT (32.4179633 67.1578178)
2487,food,32.415791,67.1544478,POINT (32.415791 67.1544478)
2488,bank,30.2156678,69.4055072,POINT (30.2156678 69.4055072)
2489,atm,40.5812652,64.5938831,POINT (40.5812652 64.5938831)
2490,atm,40.5521266,64.5537011,POINT (40.5521266 64.5537011)
2491,food,57.1608089,65.1328879,POINT (57.1608089 65.1328879)
2492,bank,46.6504744,61.2419352,POINT (46.6504744 61.2419352)
2493,office,28.3323914,57.8225961,POINT (28.3323914 57.8225961)
2494,food,32.4616666,67.1342862,POINT (32.4616666 67.1342862)
2495,food,30.3194207,59.9262765,POINT (30.3194207 59.9262765)
2496,food,30.3196691,59.9261667,POINT (30.3196691 59.9261667)
2497,bank,30.3192384,59.9264018,POINT (30.3192384 59.9264018)
2498,food,30.3427685,59.9371371,POINT (30.3427685 59.9371371)
2499,kgarden,46.8803289,61.2502864,POINT (46.8803289 61.2502864)
2500,food,30.3423466,59.9335947,POINT (30.3423466 59.9335947)
2501,food,30.341321,59.9342931,POINT (30.341321 59.9342931)
2502,food,40.5217936,64.5373156,POINT (40.5217936 64.5373156)
2503,food,40.5210628,64.5399815,POINT (40.5210628 64.5399815)
2504,food,31.8716358,61.3693906,POINT (31.8716358 61.3693906)
2505,food,31.8626257,61.3700527,POINT (31.8626257 61.3700527)
2506,bank,28.6038908,59.3717923,POINT (28.6038908 59.3717923)
2507,office,28.6039066,59.3721444,POINT (28.6039066 59.3721444)
2508,food,30.3586212,60.009822,POINT (30.3586212 60.009822)
2509,food,57.1577961,65.1278786,POINT (57.1577961 65.1278786)
